issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  references to other repositories  or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [ ] Tests are added or updated if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,guides/source/action_mailer_basics.md,VikasTiwari14,2024-08-27T13:42:36Z,2024-08-27T14:21:06Z

52704,52705,Fix Devcontainer generator with --dev option path error,"### Motivation / Background
 Fixes #52704 
 
 This Pull Request has been created because the devcontainer generator with the --dev option fails (`rails g devcontainer --dev`).  The app generator --dev works just fine.
 
 ### Detail
 
 This Pull request moves the `Rails::Generators::RAILS_DEV_PATH` definition to Rails::Generators module rather than adding it to Rails::Generators in AppGenerator definition. It also creates a DEV_RAILS_PATH constant in `railties/test/generators/generators_test_helper.rb`  so that it can be used consistently in tests.
 
 ### Additional information
 
 - I added a generator test file  it seems the generator is not tested for the `rails generate` usage  though it is well tested via app generator. I added tests for the dev option behavior only. I can work on full specs  but will keep it separate from this.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,railties/lib/rails/generators.rb; railties/lib/rails/generators/rails/app/app_generator.rb; railties/test/generators/devcontainer_generator_test.rb,thejonroberts,2024-08-25T06:24:07Z,2024-08-27T20:28:52Z

52698,52699,[#52698] Fix `TimeZoneConverter#==` method so objects will be properly compared by their type  scale  limit & precision.,"<!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  the motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 This Pull Request has been created because the comparison for `Timestamp` on `TimeZoneConverter` was misbehaving. 
 
 ### Detail
 
 This Pull Request changes `TimeZoneConverter#==` so it can correctly check the comparison with `other` objects.
 
 Fixes #52698 
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  references to other repositories  or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/CHANGELOG.md; activerecord/lib/active_record/attribute_methods/time_zone_conversion.rb; activerecord/test/cases/attribute_methods/time_zone_converter_test.rb,ruyrocha,2024-08-24T01:26:40Z,2024-08-27T16:17:36Z

52675,53375,Deprecate setting `config.active_job.enqueue_after_transaction_commit`,"Also change the configuration to be a boolean instead of a symbol.
 
 The value of this setting isn't delegated to the queue adapter anymore  since the behavior that this setting controls is too dangerous to leave this change of behavior as something that users don't control.
 
 Fixes #52675.",closed,activejob/lib/active_job/enqueue_after_transaction_commit.rb; activejob/lib/active_job/enqueuing.rb; activejob/lib/active_job/queue_adapters/abstract_adapter.rb; activejob/lib/active_job/queue_adapters/delayed_job_adapter.rb; activejob/lib/active_job/queue_adapters/inline_adapter.rb; activejob/lib/active_job/queue_adapters/queue_classic_adapter.rb; activejob/lib/active_job/queue_adapters/test_adapter.rb; activejob/lib/active_job/railtie.rb; activejob/test/cases/enqueue_after_transaction_commit_test.rb; activejob/test/cases/queue_adapter_test.rb; activejob/test/jobs/enqueue_error_job.rb; guides/source/configuring.md; railties/lib/rails/application/configuration.rb; railties/test/application/configuration_test.rb,rafaelfranca,2024-10-19T00:44:11Z,2024-10-19T01:24:54Z

52617,52622,Store query caches in IsolatedExecutionState to avoid memory bloat,"Fix: https://github.com/rails/rails/issues/52617
 Closes: https://github.com/rails/rails/pull/52618
 
 It isn't per say a leak because the connection reaper eventually prune these  and also it's not expected that new Threads are constantly making entries into that cache. But it's true that with Fiber it's probably a bit more common  and the default reaper frequency isn't adapted to clear this fast enough.
 
 So instead of waiting for the reaper to trigger  which may take a long time  we keep the caches in `IsolatedExecutionState` so that when the owning thread or fiber is garbage collected its cache is too.
 
 However since we need to be able to clear all threads caches  we keep a cache version on the pool  and bump it to invalidate all caches of a pool at once.
 ",closed,activerecord/lib/active_record/connection_adapters/abstract/connection_pool.rb; activerecord/lib/active_record/connection_adapters/abstract/query_cache.rb; activerecord/test/cases/query_cache_test.rb,byroot,2024-08-16T10:38:23Z,2024-08-16T10:50:55Z

52617,52632,Refactor query cache and connection lease registry for performance,"Fix: https://github.com/rails/rails/issues/52617
 Followup: https://github.com/rails/rails/pull/52622
 
 Previous fixes solved the memory issues  but our fallback implementation of WeakKeyMap actually have terrible performance  and I can't find a way to do it in a performent way.
 
 So instead we replace it by a specialized weak map that only accept Thread or Fiber as keys  and simple purge dead threads on insertion.
 
 This gives us reasonable performance on Ruby 3.1 and 3.2.
 ",closed,activerecord/lib/active_record/connection_adapters/abstract/connection_pool.rb; activerecord/lib/active_record/connection_adapters/abstract/query_cache.rb,byroot,2024-08-16T18:32:32Z,2024-08-16T19:13:00Z

52615,52616,rails console: Handle non standard application names,"Fix: https://github.com/rails/rails/issues/52615
 Ref: https://github.com/rails/rails/pull/50796
 
 The code assumed the application follow the standard `Name::Application` naming  but it's possible to rename it however you like.
 ",closed,railties/lib/rails/application.rb; railties/lib/rails/commands/console/irb_console.rb,byroot,2024-08-15T14:40:39Z,2024-08-15T14:49:16Z

52607,52703,Resolve model attribute types on schema load,"This PR contains two commits.  The 1st commit resolves model attribute types on schema load  fixing #52607  as explained below.  The 2nd commit re-applies #49769 which was previously reverted due to #52607.
 
 When running tests in parallel  a new database is created for each test worker ([via `ActiveRecord::TestDatabases.create_and_load_schema`](https://github.com/rails/rails/blob/ec667e5f114df58087493096253541f1034815af/activerecord/lib/active_record/test_databases.rb)).  Each of these databases use different OID numbers for custom defined types such as enums.  If model schemas are loaded before forking — as done [in `railties/lib/rails/testing/maintain_test_schema.rb`](https://github.com/rails/rails/blob/ec667e5f114df58087493096253541f1034815af/railties/lib/rails/testing/maintain_test_schema.rb#L11-L15) when `eager_load` is true — Rails will hold on to the OID numbers from the original database.  Thus each test worker does not recognize the OID numbers when resolving model attribute types.
